,PartNumber,Description,Count,SumPrice,BookingCode,DocumentId
2049,1611909180,Disc wash fluid 20 ° C (1 l),1.0,2.68,E416,7F1D1461-0FA1-4561-BE11-C5ED18F1F718
2050,1EBC345,Error: 'Translator' object has no attribute 'raise_Exception',1.0,158.0,E326,57847B0F-D765-4E7E-A3F2-0B0B19ED6561
2051,44405699,2 tires.,,42.0,P165,5A0430BC-1908-4CDA-B3EC-D403E6A52F60
2052,44950300,Measure the chassis,9.0,91.8,T103,609C3C91-DB29-4114-9104-D173F409F212
2053,290000,Error: 'Translator' object has no attribute 'raise_Exception',0.9,104.9,G109,A285BAD1-39D7-4C9D-A0A2-8DEAD4F18EE4
2054,1EBC345,"Tuev acceptance / HU
To para.29 StVO",1.0,158.0,E325,795792D3-D350-4601-AD06-75B33C58357F
2055,2629110,Lights on the license plate/li.,1.0,10.1,L215,BF2485F8-B7D2-42AD-9278-FC36E85D8326
2056,55545M2EUR,0W-30 LL Ill,1.0,18.73,E412,5F252534-FD18-479C-A2DF-F55CF1835251
2057,11027068950,Battery loaded,,15.97,G116,6912DA04-F65C-4CC0-9E69-0211658F885E
2058,290990,Diagnostic unit followed/Herst.,0.3,30.35,G109,20FFD42D-371F-445D-BDBB-55F97C323E3B
2059,27061900,Complete the battery,,46.2,C201,BBFDFB32-1259-4688-B832-052F77678644
2060,3999,12 months TomTom Traffic & Connectiv,1.0,50.34,F139,F454D6CF-F13B-4071-982D-59DFA691E9A4
2061,10A071490,Bax1 light metal rim,4.0,1307.56,P601,6C77F737-0F5F-4BD8-A89A-ADA3FF676429
2062,986478853,"Brake discs |
Brake disc
BD753",2.0,137.85,F208,434E9BB4-56CE-41BF-9D72-985D3CA02842
2063,14800562,"Service brake |
Work value brake |
Both brake discs
renew (front axle)
[Minutes]",54.0,91.8,F208,11B9A505-9E13-4DEC-A211-991FEEEA80EE
2064,44002299,"2 tire assembly on rim incl.until17 """,,30.25,P165,A678AB67-AE8B-44E3-8DBD-CF7C0500DAC2
2065,ZHP1018,Store wheel change from 18 inches,,106.72,P149,18B38DF7-1D23-4ACF-AFD7-878A6ED9B2FA
2066,290994,Read/delete error codes,0.1,11.9,E101,73F48603-F268-401E-9381-7EEB3896EA2E
2067,95515591,Battery 12V,1.0,264.98,C201,7696F693-7798-4645-9558-4B96F96E32EC
2068,27065550,Battery replaced,,13.5,C201,2AC94595-668D-4E21-941D-2AF06E20371E
2069,1EBC345,"Tuev acceptance / HU
To para.29 StVO",1.0,158.0,E326,0D398394-FF21-46E0-AB9C-3C18522E1684
2070,55516786,Sensor nitrogen oxide,1.0,533.3,G315,024097DB-E575-43EA-8B8F-5C3C1BE34B02
2071,915089AC,Error: 'Translator' object has no attribute 'raise_Exception',1.0,215.8,C201,516EEB99-46ED-4517-BABE-B91CAC3FE76C
2072,93840000,Inspection carried out,5.0,60.5,E249,DBD62635-F664-44BF-90A0-C5DDED2C7F2C
2073,W30,Motor,0.8,23.08,E412,2CFC254B-E983-441E-8807-295E5A0FA33E
2074,1EBC345,"Tuev acceptance / HU
To para.29 StVO",1.0,158.0,E325,3FFC4D09-C0D9-4FC1-897B-61F5F5252117
2075,559459,Set TPMS sensor,4.0,140.15,P180,84FA6BC8-E60D-43E2-8414-5C589C6243CD
2076,M999999907,Motor oil (3224),1.0,17.5,E412,EAEAC254-DC0F-4401-845D-A9C297BCB2D4
2077,2707379,Windshield,1.0,997.46,O207,2371D497-D81B-44D9-9560-FBE76ED872AB
2078,312110,Check the battery,,34.0,C103,77999121-E3CF-4320-9313-37E020F79CA4
2079,112,2 years,1.0,155.0,E326,E9228BC8-569F-4171-8363-373DF233CD9A
2080,1340010,Inspection.,,119.6,E220,AC131AA8-22A6-408D-91DD-FA5A2DB8166A
2081,27068950,Battery charging maintenance GFS,10.0,17.66,G116,45016C25-C316-4C63-AB0D-7309801312D8
2082,N0177322,Glue lamp,1.0,2.18,L102,EE266BEE-A47E-4B79-9FFB-DBA86C2983CA
2083,93830000,"Maintenance service after
Manufacturer specification (see
Maintenance plan): Service all
20,000 km/ 1 year
carry out",10.0,102.0,E249,37EAAC22-C544-4EED-8484-1E73838409B5
2084,39560845,"Brake disc front axle both
Renew pages [Standard]",1.3,136.5,F208,2D4C4B54-46D2-48B2-975B-27D97D82BAEB
2085,-38991412,"Inspection service with
Oil change (from model year 2021)",1.5,157.5,E220,44269C8A-2930-495F-B37D-E071DE6446AC
2086,AVFHU01,TÜV fees HU + AU,,150.0,E326,5D34DD63-75E5-4B51-9513-780FEDF47333
2087,8W0906261E,SENSOR,1.0,372.93,G315,E77568EE-35FC-43FB-9F0B-A1DC60FA926E
2088,83125B5ED57,"BMW disc clear with
Frost protection",1.0,5.22,E416,559615BB-A2A8-463C-8013-33D2EFAE7CC2
2089,1EBC345,"Tuev acceptance / HU
To para.29 StVO",1.0,153.0,E325,4EBC035A-9C8C-4028-A554-402B09D35D7D
2090,17305530,Replace the oil filter,,55.3,E413,5331CC26-F6F9-45CE-89BE-20D7CB8B2C46
2091,G052910DS,Adblue,16.0,38.8,A101,FAB8C1BA-638F-4EA0-8940-1F6EDCA54826
2092,VW0W30,Original Motor oil 0W30,0.3,5.63,E412,8B10D62D-C9B0-4F57-8427-16CE82FB9F1B
2093,27061900,Battery removed,,46.5,C201,D88C1454-5059-474B-9EA0-F3F6B94D46B4
2094,OEL000008,Motor oil VW,1.0,18.73,E412,139EFA07-3628-4B29-BA7F-9F7B657D379D
2095,26883552,Fill in adblue,1.0,10.2,A101,A7BF3CF9-0A05-4313-8591-896DDB1CEFD8
2096,93840000,Original maintenance work,0.5,55.0,E249,DDF3D987-8BC0-4970-9D19-0E55AB4E9DCB
2097,AWET,Replace the battery,5.0,57.5,C201,21A400FD-A070-4082-A64A-387F7DB6A57C
2098,321470,Renewal headlight lamp renewy low light,0.3,27.0,L502,AAA3C309-FEF8-452D-9073-CB3051F457F5
2099,13653189,"Service oil change |
0.1 l Markenoel after
Manufacturer specification
5W30 |Aral Supertronic K
5W30 (barrel) / aral /
15dbc7 |15dbc9 |
15dbc5 /",47.0,70.5,E441,73493B54-A9E4-4072-A8C0-CA4C9C763D67
2100,HU5003Z,Oil filter |Oil filter HU5003Z,1.0,18.91,E413,C7D24A4C-752A-4674-8424-74F414C5B9B8
2101,14800501,"Car, otherwise. Autoservice |
Labor value
INSPECTION",102.0,173.4,E211,D0F58DAD-75AA-4E93-8E11-1A067F4A0485
2102,MG4MF1Y,"MG4 Maintenance for 24,000 km
/ 1 year",0.0,118.0,E211,322687E6-C1CB-4454-8B4E-10A573118A63
2103,19010100,Check tightness cooling system,2.0,23.3,R210,74885A9C-22ED-430A-83FF-8794F3A644C0
2104,0012159,Review according to § 29 StVZO,,170.0,E326,C7256704-3764-4429-84C9-4CE92295665F
2105,66585520,Replace the rear spoiler,,67.5,Q139,8C2EB122-9532-44B7-B934-DB4411211C2E
2106,ZK4EWKO,Season storage + change comfort,,88.15,P149,CB92B3F0-8CAE-41D7-B50C-2EA04E1ED307
2107,99D10A,"Troubleshooting Diagnostic 10 AM
VEHICLE",1.0,110.2,E102,2F5CA2D5-F91E-4539-A84A-4C0247D35F8C
2108,9100000,TÜV acceptance,,101.5,E319,2AA135F6-A16F-47AB-8892-434EF20847F4
2109,2279938,BATTERY,1.0,6.89,I104,70472540-00BF-4CCA-AF46-0E915F3D38A8
2110,13.0460-7314.2,"Brake padding,
Disc brake",1.0,127.52,F214,C216B247-13D9-4D62-B2ED-53AE1C93EFCD
2111,CR20323V,"Battery CR20323V
Accesories",1.0,4.19,I104,8ACF2F65-F308-49AD-BA5A-CC00A0FCE9CB
2112,915089AC,BATTERY,1.0,215.8,C201,8C16FA81-8769-4C9B-BA2C-85A1798F181F
2113,11010910,"Additional battery exchange on
VEHICLE",0.3,30.9,C201,6F79A49B-82C2-42FD-85AB-D942812E278B
2114,1-7MF13Z,Adblue 1 liter,12.0,34.8,A101,F7FFC843-52E3-44A1-8ACA-113D7471129D
2115,1678168180,Error: 'Translator' object has no attribute 'raise_Exception',1.0,114.58,F214,8ED098CA-C400-419A-9615-7F8FE6B72190
2116,14800501,"Car, otherwise. Autoservice |
Labor value
Inspection |Combined
Oil and inspection service",60.0,97.8,E220,C40E2D13-201D-4F0C-A031-36F1C8CA0F94
2117,2355116,SENSOR,1.0,319.22,G315,39FBC6DA-937A-46C1-88F5-FF0D6486A5D0
2118,,Motoroel with Longlife,6.6,104.28,E441,4550919D-6C8F-4556-9160-9B82A24604E2
2119,27065550,Replace the battery,,11.0,C201,520681C3-E7F0-4B45-B9B9-C1B3C3EE121D
2120,93840000,Inspection carried out,5.0,61.0,E249,1648682E-936C-4B57-A5DE-9063622CC463
2121,1500060,GfS/guided function.,,20.24,E102,7A655623-FEE6-48C3-A058-B044DDF7A375
2122,D000003,"Change of bike without balancing with storage
including laundry",1.0,82.35,P149,C33BD24F-92BB-4216-ACA5-51F23658629C
2123,27060150,Battery checked,,14.7,C103,E0201707-B33B-43C3-930F-F623D44C3B9E
2124,1FS500,Clarification,1.0,3.8,E418,14D8B8FF-44A6-4E2E-8089-012C5C3B681E
2125,2603000,"Cleaner,
Panel cleaning system
Windshield",1.0,6.38,E416,6D48E91C-5B7A-4BEA-AA07-C7BA7FABF62E
2126,8217,"*VA battery on the state of charging
*CHECK",1.0,9.5,C103,AA6AEBA2-E359-4D43-B4C7-350A822BE35D
2127,,VW50800/50900 SaE0W-20,1.0,18.73,E412,46E91EA4-620D-4E4C-872B-63FC4AAC097C
2128,OX81,"OX813/2D oil filter
Accesories",1.0,20.65,E413,E5DF03E5-66E4-4546-8580-54855A5B86E8
2129,27061900,Complete the battery,,44.4,C201,11128EE3-EA76-40C9-9381-30F9BF180C10
2130,77002610,0W20 OV0401547,2.0,35.0,E412,7575494C-F6AB-438C-8A43-D590F2004D97
2131,27060150,Battery checked,,14.7,C103,522879DF-CFBC-4681-BEF1-517E17ADDD93
2132,ZRAD_EKD_001,Package wheels including storage,1.0,83.19,P149,B20001A1-C4C8-4662-88C0-79ED1FE6684F
2133,1152,"Assembly package with
Disposal of cars (assembly",4.0,68.0,P165,178A2555-B276-475A-AE1E-E7A0CE93B6CD
2134,HU60,"HU 6028 Z oil filter
Man-filter
EAN: 4011558342432",1.0,17.93,E413,C3C71DAD-564A-4119-BBFB-44497E52126E
2135,10821999,Fastened underbody trim,30.0,42.53,M113,D4DCC5E2-4E3B-4B9D-9D22-260FD540C978
2136,B000DS,Error: 'Translator' object has no attribute 'raise_Exception',1.0,9.58,E402,ED48F1D0-8EA8-45E0-B2C9-115691F3F0A9
2137,5452000726391,"185/60R15 88V XL
Vector 4Seasons gene
3",1.0,92.4,P511,BF35C210-D2AC-4460-8835-E3DE7BADB0A4
2138,802711,"Battery remote control
renew",0.1,9.5,I104,0A442F9F-364C-41B6-BFE3-75B703A85A98
2139,6310004,Set headlights,4.0,81.08,L118,D0863BF2-07D3-4543-B1AD-55207163E219
2140,1152,"Assembly package with
Disposal of cars (assembly",4.0,68.0,P165,CDD04B6E-1126-4DBD-A520-65918E282206
2141,HU,Main inspection,1.0,99.0,E319,EDAE9D1F-56F8-4BAA-8C6D-90AD996DD49D
2142,HU60,"HU 6028 Z oil filter
Man-filter
EAN: 4011558342432",1.0,17.93,E413,AB48AFC4-FD61-4335-8A81-BB2975427011
2143,10912073,"Car, measurement |3D
Axis measurement including
Setting VA",1.0,69.1,T103,67E0AB5C-13CF-4689-ADDE-0DB2C6414BC3
2144,93840000,Original maintenance work,0.5,54.1,E249,E330FC09-EC6D-4875-AAD0-2E1E1E76CE70
2145,986479E42,Brake disc,2.0,224.36,F208,F7FFC843-52E3-44A1-8ACA-113D7471129D
2146,M100000558,Error: 'Translator' object has no attribute 'raise_Exception',1.0,4.9,E416,B2EEB6ED-0FF0-4687-864C-EC3F7001BA6B
2147,VS99998888330,"Cave storage season (7
Months)",,61.34,P107,406F8FE0-AC11-4315-9E84-EB3C36B0C543
2148,1684706280,AT turbocharger,0.7,744.31,M507,08C126A0-FA5F-4394-B538-B534404112AE
2149,14800563,Error: 'Translator' object has no attribute 'raise_Exception',5.0,8.15,L502,AD710B98-BA5F-4307-8116-A5798A19FE18
2150,4038526068972,"Cars of all -season tires H |
215/65R16*H VEC
4Seasons Gen-3 102h
XL",4.0,478.4,P511,3280B046-9293-48D1-88CA-F6BFFBEEAACC
2151,A001982810826,Bordnet battery,1.0,274.84,C201,38798805-57B5-41DA-BEE7-5A3310DBF02D
2152,0005,BRAKE FLUID,1.0,11.61,E402,5C0634F5-01A5-4101-9717-904A3FBF1024
2153,4901,TÜV fees overdraft,,19.24,E328,4534B5E5-5A5D-45C1-9796-9B85B15DEAE0
2154,1EBC345,"Tuev acceptance / HU
To para.29 StVO",1.0,158.0,E325,E76BA359-2D44-45C5-80E6-4D168C9CE6CF
2155,KIA1,"Carry out the maintenance kia
DANGER:
Every maintenance must be before the day of
The guarantee registered with the manufacturer
Start date and before reaching the
KM limit according to the maintenance interval
(See maintenance checkbook)
Be guided.
A covering can be covered
Loss warranty.",8.0,87.32,E211,D9E63FF7-7B68-4A90-8C14-836F2702E8F9
2156,27068950,Error: 'Translator' object has no attribute 'raise_Exception',,14.1,G116,AFC0CEEB-D016-4F64-B780-88F40971E007
2157,99D10A,"Troubleshooting Diagnostic 10 AM
VEHICLE",1.0,110.2,E102,89843F0E-8A70-4D3D-8BA2-A416B994615C
2158,1030035,"Maintenance service after
Manufacturer specification (see
Maintenance plan): Inspection
Service with oil change
carry out",13.0,132.6,E220,859BFD5E-F4E4-47E8-8AE8-F63153537638
2159,SLM,Service performance mechanics,1.0,125.0,E211,36EB216F-2B6D-458B-8B9F-43E2C448F607
2160,55058274,Disc cleaner,1.0,2.37,E416,C0C194DA-2AE3-4535-B321-E185E56705E1
2161,26883500,Fill in adblue,2.0,20.4,A101,B8BB3CB9-166A-4A59-8E52-970E8683810F
2162,FROSTSCHUTCAR1,Display frost protection concentrate,2.0,9.4,E416,93E0C158-690D-4AE4-907B-DA479371630B
2163,211304,Motor cover below A+E,0.1,10.5,M113,2F15F062-CDC5-4C49-8FAA-3BFA1137F391
2164,9816245480,Russ sensor,1.0,490.73,G315,A61A74DD-F770-4718-B5FE-1EB09C850E27
2165,4903,Main inspection Dekra,,107.5,E319,A0226432-BCBF-4E70-AAF5-0DFAC5605EA2
2166,99999999,Oil level tested and supplemented.,,30.6,E405,CE290C30-B879-47EE-9CA8-093959586227
2167,ZRAEDER2,Change of bike inclusion,,91.6,P149,1BA32FC7-1D07-43F7-B0AC-A71C3AC63694
2168,3611535CFE8,245/45R19 102H RDC,4.0,2389.88,P713,2450F784-EB30-481A-A0B1-490B6CFB7DCA
2169,99999999,"Seasonal cycle change with
Storage",1.0,49.2,P149,05E42B5D-8BF7-40EC-A2C0-F9A2A4D6B69F
2170,HU6006Z,Oel filter element RG4,1.0,11.38,E413,897EB596-04A8-4D69-B597-8F1C530528C5
2171,915089,AC,1.0,215.8,C201,D88C1454-5059-474B-9EA0-F3F6B94D46B4
2172,90589346,Blind rental,2.0,1.08,N100,28F3515B-6C39-413B-B05D-17254E7474A0
2173,915089AC,BATTERY,1.0,215.8,C201,D29BC48B-6713-464C-B9DF-52B2EC816C5A
2174,W20CON,Motor oil 0W20 WSS-M2C956-A1,1.0,13.9,E412,7A5A235D-5DFB-40F6-836F-47A478C3227D
2175,27060100,Check the battery,,26.0,C103,42E5FC3A-CB3D-4FED-915B-690F31752635
2176,14800480,"Car, various services
0.1 l
Display frost protection",20.0,8.4,E416,CCB6072F-2F1A-42D4-A292-3CBFA0A0C850
2177,1500000,GFS/guided function,,182.99,E102,83CCDCE0-C92F-41FC-909E-EBCF4E556560
2178,14800480,"Car, various services
0.1 l
Display frost protection",20.0,7.0,E416,C8AA7B5C-F34E-4C8F-8377-243EB0DCBC59
2179,F026407299,"F 026 407 299 oil filter
Bosch
EAN: 4047023045935",1.0,12.32,E413,0C29EBB8-85B9-420D-935F-0159BEDD8A33
2180,1500000,"GFS / guided function
Nox sensor checked/replaced",,57.5,E102,6F368BEC-4B87-4F72-99B2-AE4C77FBBBF4
2181,0012159,Review according to § 29 StVZO,,113.5,E319,78F3FF81-3C71-4591-9F39-C98A97AA0A8B
2182,83125B5ED57,"BMW disc clear with
Frost protection",1.0,5.22,E416,32C2B7C2-FB31-4035-8E0C-4149E39276C8
2183,8290099,Motor oil level checked and supplemented,,15.3,E405,2638AB8F-E010-413F-8524-E8031FC3D745
2184,321470,"Headlight light lamp
renew (1)",3.0,32.7,L502,CBAB0E3C-A328-4CC0-A473-3306F2BED048
2185,W205606HBLMA,Ripe bri,2.0,230.26,P404,1C2AD0E5-F898-4B9B-873E-DDB921D273D3
2186,206507VBZ00,Ripe bri,2.0,292.36,P404,3F8B4B3F-72D3-4962-8C1F-ACE06C85003F
2187,6430300,"Battery remote control
renew",0.1,11.0,I104,60736562-DB56-4996-B800-F0BABC3CB08C
2188,2463,"Battery remote control
renew",0.1,10.4,I104,6F09FF08-77C3-46B8-A036-A61FFF5FCE57
2189,99110,"Complete wheel package
Cave assembly including storage",9.0,92.35,P149,80BB911E-D237-4EE6-B495-493605F14FFD
2190,SLM,Service performance mechanics,1.0,125.0,E211,8D13CFBC-6938-4F5C-A206-4BAFEF5D9777
2191,14800480,"Car, various services
0.1 l
Display frost protection",30.0,12.6,E416,B9EC16F2-2682-4CAF-8BAE-62888EC06255
2192,1-EBC-345,Error: 'Translator' object has no attribute 'raise_Exception',1.0,153.0,E325,F9DE7201-1A05-409C-AF7A-EB4A22A871B7
2193,27061900,Complete the battery,,55.4,C201,D3F21C66-B72A-4FDD-A533-9C08163BEFA0
2194,FC1000,Read out error code,0.45,48.02,E102,F4B188F3-B0D4-4A67-9415-E35E8918896C
2195,47206813,Renew the battery [Standard],0.1,10.5,C201,D82D8728-A648-472B-BCDE-8E79EBCBEA21
2196,27061900,Complete the battery,,56.0,C201,1A12470C-9313-47A7-961E-7C4E1C59BB50
2197,SL,Error: 'Translator' object has no attribute 'raise_Exception',0.1,10.25,E405,DDD5905A-ADF9-486F-9229-A8D6FB3CBA7C
2198,R093114,Bandage,1.0,8.32,X534,3F1BDEC7-6A64-4F69-A092-AA0768E2D821
2199,A000986940109,01 09,,7.03,E416,FF6CFA44-5EEB-4023-A604-FB12E0D91D3F
2200,257509TSWPICY1,OZ-WKR-PIR 255/50/19,2.0,932.78,P722,11E7C088-32E5-4DB7-8AC2-2E4E2D8590C5
2201,1500000,GfS/Wed -up function.,50.0,58.0,E102,F0BC330F-9E59-4E76-9B8A-DBCCCC1FC8A3
2202,27060100,Battery checked,,31.0,C103,D29BC48B-6713-464C-B9DF-52B2EC816C5A
2203,14800480,"Car, various services
0.1 l
Display frost protection",2.0,0.68,E416,9C6A4B52-6002-4FD4-A25C-358708885CB4
2204,00-1154,Service A,,110.15,E211,88A7E3E2-E3BA-406D-8D5C-F42E04F4C3F6
2205,AZ11320,Upgrade laundry,,14.2,X191,698EFD72-E198-494E-B9D0-BD06FAF9515B
2206,2375591SWPICY1,OZ-WKR-PIR 235/55/19,2.0,932.78,P722,11E7C088-32E5-4DB7-8AC2-2E4E2D8590C5
2207,44405516M6,Change of bike 4 leasing + storage,,75.0,P149,45305521-A712-4433-82F6-75DED4A397FB
2208,C005300,Castrol Magnatec A5 5W-30,2.5,46.0,E440,79067D3A-F7C7-4114-A49C-6F1DB05C1959
2209,NL16001,Adblue,3.0,33.61,A101,8281A403-AA80-46EC-8652-705A8AAEEBE1
2210,5515439,"NOx sensor, urea injection",1.0,328.44,G315,02D8BE36-BCE6-403B-9D58-4BF2D7EF67BC
2211,92431950,"Wiper blade f rwa
U.",,14.0,E422,CB0287DB-67D7-40A3-9892-79216500CED6
2212,1-EBC-345,"Tuev acceptance / HU
To para.29 StVO",1.0,158.0,E325,49C9FDBC-5C12-4799-9E9F-693A054FF040
2213,ZM4403GF,"Change change with storage
Arval",,70.0,P149,2D009D60-FBBF-427B-87E7-DF7C64B5243C
2214,27060100,GfS/guided function.,,36.0,C103,66AEF633-CE6F-4470-97A1-004D1CAF98D5
2215,16050600,Anti -frost concentrate,1.0,4.5,E416,D2D42757-1547-4FB6-813F-C23198FCA4B4
2216,M134,Error: 'Translator' object has no attribute 'raise_Exception',61.0,9.76,X612,4A5DCE73-1A76-40F3-8E9D-8D51E2A66AE2
2217,OX13,Error: 'Translator' object has no attribute 'raise_Exception',1.0,20.07,E413,B04ACCC4-4DD0-4134-A4BD-BE5A61C81D60
2218,66126912985,Error: 'Translator' object has no attribute 'raise_Exception',1.0,3.0,I104,FEEC660F-90E9-4138-9683-541D4906BE69
2219,290990,"Diagnostic unit followed/
Herst.",,61.92,G109,8E3C1F71-7DA6-4E6E-8081-D3046234DF5A
2220,27060100,Battery checked,,33.0,C103,B17F9983-4B6F-4FF6-BA87-CEC2E0491263
2221,600308,TÜV Nord fees,1.0,144.0,E326,E960076C-D281-49A1-8E7C-4318616ED202
2222,L1001360320000,Error: 'Translator' object has no attribute 'raise_Exception',12.0,34.8,A101,83C9A3A9-34B5-4BF9-A698-12BBFEF92726
2223,27060100,Battery checked,,25.0,C103,8703517F-56D6-4DFA-84E3-F0FF6F8962C7
2224,4139P,Brake pad VO,1.0,93.18,F214,F604BA1D-5B41-41C6-8462-90A3E62F0C3F
2225,312111,Battery checked,0.2,26.0,C103,20AC2139-C26B-4AB6-BDAC-197D1A06A34A
2226,1102987,Error: 'Translator' object has no attribute 'raise_Exception',1.0,149.0,E326,49E093E6-8EE1-47C8-ABB9-70AA0390A808
2227,701-8300015,"Features (Service Article) |
1 LTR Adblue Liquid",10.0,41.9,A101,901A7C51-D210-4AF0-9C2F-A7B2A99D4CFB
2228,RPS5555,Error: 'Translator' object has no attribute 'raise_Exception',1.0,4.8,E416,5E139C09-8823-408E-B09F-5452F438B1EB
2229,2420671,Replace brake disc at the front-pages,0.8,94.4,F208,5428C767-3874-4B28-ADAC-AE4866BB618F
2230,NL16001,Adblue refill including material,3.0,33.61,A101,CF875E41-B846-4850-955F-8765470CE373
2231,1695213180,Motor oil 5W30 FPW9: 55535 OE,1.0,16.2,E412,F45474A2-0DF4-47A0-8097-BA46EAD5DF61
2232,4025510996,Diagnostic period [D],0.4,42.92,G109,357EDEE4-F70A-4C2E-BBC0-2977BD3635E8
2233,27061900,Complete the battery,,58.8,C201,E0201707-B33B-43C3-930F-F623D44C3B9E
2234,83125A85517,Disc clarification with frost protection,1.0,5.14,E416,C1FB205E-3B6E-4E05-84B8-D111B5EB6EED
2235,72350L-BATT,Device battery,1.0,6.0,I104,FCE8127E-16A7-4CB3-9E20-6A91488EBB6D
2236,,Motoroel Dexos0W20 PSA,1.0,19.0,E412,2F124EB4-22B4-496F-9BB9-160D029D250D
2237,290990,Diagnostic unit followed/Herst.,0.3,36.0,G109,4C4736AF-7AE3-404D-9F8A-D060686AD0A7
2238,1-7MF13Z,Adblue 1 liter,6.0,17.4,A101,27930D5C-F929-4786-AF46-9505FE7AFE01
2239,99110,Error: 'Translator' object has no attribute 'raise_Exception',9.0,92.35,P149,3580CC1E-8BAF-4977-8AB8-58FCB26C8B1A
2240,14801001,"Car, various services
Work value |Adblue
fill up [minutes]",6.0,10.2,A101,13E11A72-CDAD-46C3-BB10-60D7D6F21E51
2241,1684934580,Set of 4 brake pads,1.0,162.28,F214,5428C767-3874-4B28-ADAC-AE4866BB618F
2242,P001,"Change of wheels includingStorage
WITHOUT
WASH",,81.93,P149,3FCD7064-6736-4CF0-9A01-E9FA484F98D7
2243,ZK4REA18,"4 tires replace from 18 """,,92.44,P165,C91FE958-4B42-46EC-B910-33D56F52CBA2
2244,27060100,Battery checked,,27.0,C103,2AC94595-668D-4E21-941D-2AF06E20371E
2245,760012619,Ripe,1.0,62.9,E421,C5CC22E4-4CB0-4BAA-AEAF-4B3A8C667425
2246,2463,"Battery remote control
renew",0.1,10.4,I104,FCE8127E-16A7-4CB3-9E20-6A91488EBB6D
2247,895530555,Battery 12V,1.0,162.86,C201,A48154EC-DD17-496A-8EF9-67B2FD031867
2248,83125B5ED57,"BMW disc clear with
Frost protection",1.0,5.22,E416,066B8CA4-C933-4B4F-98FE-3BF9B6C73DDE
2249,HU2D,Disassemied HU Fee 2J.,1.0,97.5,E319,89F9E212-DFCC-43D2-83EB-E9FDD5E0D82D
2250,2490405,BATTERY,1.0,232.61,C201,CD293D10-172A-4203-882E-E0F5810EF847
2251,312110,Diagnosis of resting stream,0.7,63.0,C103,A576CFAB-0EF4-4DB5-A3B3-685DEBA66392
2252,2323878,Bike cover,1.0,25.36,P132,C15D484C-AB0D-4C70-8DA9-4E9090C6E27B
2253,34107,Renew brake fluid,4.0,40.8,F506,D4319747-D4AB-4196-9B8C-BD5AB5E73286
2254,888512,"Cave exchange with storage
Purpose ID:
Postmasterld: 10764778",0.7,46.21,P149,91ABFADA-78CC-44CB-BF16-A8C09A8C8BE9
2255,1-EBC-345,"Tuev acceptance / HU
To para.29 StVO",1.0,155.4,E325,D526E602-090E-4E79-A2B1-DB8746D5131C
2256,119524,"Wiper leaves |Wiping blade
119524",1.0,11.17,E422,265DBE8E-9497-4F8B-8321-D26C463876EE
2257,HU5003Z,Oil filter |Oil filter HU5003Z,1.0,18.91,E413,265DBE8E-9497-4F8B-8321-D26C463876EE
2258,195M2,"Motor oil 1l can 0W-30
Professional Long Life 3",2.0,39.0,E412,150242DE-12CD-4020-BCDC-EB21230A27B7
2259,AW,"Normal conditions 15,000 km/12 months
The inspection is carried out after
Prerequisite of the manufacturer.
All work steps:
-test work
-Controll work
-
-exchange work
are documented in the attached service plan and
confirmed.",12.0,72.0,E211,EE9AF0DF-4011-4D20-8DF5-1534C5BA6CE3
2260,F026407327,"Oil filter | F026 407 327
Oil filter",1.0,13.95,E413,20A245BE-240E-4EDD-956B-0BAA078760FD
2261,1999,Carry out maintenance after 1 year,0.8,92.0,E211,3043036B-1EA1-4542-AAF9-37F2237A5052
2262,1109AL,"Filter, oil",1.0,16.93,E413,E32CF7FC-899A-470D-AE8F-7BFA9BF286B1
2263,825164,"Lights light .....
Exercise, install, n.B.
renew",2.0,33.05,L103,2A243BEA-CE70-4EFF-A889-F35B83CC4635
2264,14800559,"Service shock absorber
|Labor value
Front axle |
Labor value
Front axle",18.0,30.6,T237,196D6C63-651E-4B73-9A04-62F49FEA588E
2265,17MF13Z,Adblue 1 liter,12.0,34.8,A101,3C01FA77-CBE4-463D-B70B-426F55F795F5
2266,14800482,"Car, various services
0.1 l
Kuehler frost protection",5.0,7.5,R106,D6F64942-4A69-4C00-9047-9110137F1303
2267,19010100,"Cooling system checked
Traces container HV cooling system,
CHECK",,36.8,R210,69D0768B-7073-40C8-88ED-D29AF367CA49
2268,10199,Secondary diagnosis,0.3,38.7,G109,375A1AA7-4C5D-4B8C-908C-AC6E79514055
2269,99999999,FZG. Preparation carried out,,49.9,X105,D14EF005-A812-4AAB-8075-C97A64734F66
2270,A001982800826,Bordnet battery,1.0,234.77,C201,194CBF9E-96EE-4BA6-9460-FA00B3CC46D0
2271,512,Error: 'Translator' object has no attribute 'raise_Exception',1.0,12.9,E405,4C4FBA7A-90B0-4CF5-AF3F-D1B9D99B56F0
2272,N10528301,BATTERY,2.0,6.83,I104,9AD1DB7A-9E6E-48B7-96AD-0721983E7A22
2273,1340000,"Inspection service without
Change oil change",0.7,72.8,E220,54E83A6B-35C5-451B-9870-DE64E47A8B82
2274,1942419,BRAKE FLUID,1.0,9.0,E402,1EF916C9-E3F0-4590-ABED-8D9C2A393DA1
2275,HU,Error: 'Translator' object has no attribute 'raise_Exception',1.0,99.0,E319,7E82E6F3-59DD-4B72-BCE4-0D61F61958F1
